trdar_cd,signgu,stdr_yyqu,svc_induty,flow_pop,work_pop,resident_pop,store_cnt,open_rate,close_rate,competitor_cnt,rent,change_idx,monthly_sales,survived_2y
06007,송파구,20242,의류,5209,2534,1601,9,1.0,1.0,4,25.2,HL,1923,1
06007,송파구,20243,의류,4992,2928,1643,6,8.2,10.8,5,26.1,HL,2179,0
06007,송파구,20244,의류,6167,2921,2397,3,8.1,1.0,1,26.4,HL,2201,1
06008,송파구,20231,커피-음료,7752,2373,2842,4,11.9,1.5,3,19.7,HH,2835,1
06008,송파구,20232,커피-음료,6985,1607,2406,6,4.0,1.0,5,20.6,HH,2610,1
06008,송파구,20233,커피-음료,8100,2028,3396,7,5.7,5.1,8,19.0,HH,2661,1
06008,송파구,20234,커피-음료,7509,2189,2508,1,8.5,3.6,0,18.7,HH,2700,1
06008,송파구,20241,커피-음료,8000,1852,3202,5,11.7,7.7,3,18.6,HH,3137,1
06008,송파구,20242,커피-음료,6720,1946,2832,1,2.7,1.0,1,20.1,HH,2799,1
06008,송파구,20243,커피-음료,8109,2428,2654,4,8.6,1.0,1,22.3,HH,3126,1
06008,송파구,20244,커피-음료,8218,2268,3076,4,10.6,5.2,3,22.1,HH,2612,1
06008,송파구,20231,한식음식점,7238,2076,3313,6,4.1,2.7,2,22.0,HH,3380,1
06008,송파구,20232,한식음식점,6751,1484,3030,1,10.6,1.0,0,22.5,HH,3608,1
06008,송파구,20233,한식음식점,8295,2262,2921,5,10.3,1.2,1,21.4,HH,3637,1
06008,송파구,20234,한식음식점,6499,1392,2272,7,12.3,5.5,4,19.8,HH,3552,1
06008,송파구,20241,한식음식점,8561,1922,3062,3,9.8,2.0,2,22.0,HH,3453,1
06008,송파구,20242,한식음식점,7110,1601,3158,7,8.8,9.5,6,21.9,HH,3491,0
06008,송파구,20243,한식음식점,8644,2400,3712,5,7.1,2.9,3,22.1,HH,3763,1
06008,송파구,20244,한식음식점,7118,1647,2522,6,3.6,2.7,3,18.9,HH,3871,1
06008,송파구,20231,분식전문점,6817,1736,3084,6,5.4,1.0,4,19.3,HH,1962,1
06008,송파구,20232,분식전문점,7143,1679,2844,8,8.4,5.1,3,22.4,HH,1643,1
06008,송파구,20233,분식전문점,7642,1663,3484,8,8.4,3.8,3,18.8,HH,2218,1
06008,송파구,20234,분식전문점,7941,2395,3350,10,13.3,3.5,2,19.8,HH,1972,0
06008,송파구,20241,분식전문점,7356,1541,3419,4,7.6,4.2,3,19.4,HH,2032,0
06008,송파구,20242,분식전문점,8619,1860,3530,3,12.7,6.7,3,22.4,HH,2129,1
06008,송파구,20243,분식전문점,7290,1849,2857,6,9.3,7.4,7,18.9,HH,1729,1
06008,송파구,20244,분식전문점,6631,1442,2484,10,6.2,1.0,10,20.5,HH,1987,0
06008,송파구,20231,제과점,8344,1824,3161,5,6.0,4.4,1,21.7,HH,2614,1
06008,송파구,20232,제과점,7551,2072,2884,5,7.9,5.5,2,18.9,HH,2290,1
06008,송파구,20233,제과점,6834,2092,3102,4,3.8,1.0,5,22.2,HH,2480,1
06008,송파구,20234,제과점,8097,1772,2734,2,5.7,3.5,1,21.0,HH,2679,1
06008,송파구,20241,제과점,6564,1596,2943,4,5.2,3.2,2,20.2,HH,2624,1
06008,송파구,20242,제과점,7089,1477,2315,10,6.3,4.9,9,20.0,HH,2397,0
06008,송파구,20243,제과점,7727,1688,3695,7,10.7,6.9,4,20.3,HH,2811,1
06008,송파구,20244,제과점,7202,2107,3422,5,9.1,3.0,3,20.5,HH,2763,1
06008,송파구,20231,치킨전문점,8251,2280,3860,7,5.2,5.8,2,19.3,HH,2374,1
06008,송파구,20232,치킨전문점,6900,2067,2451,7,14.7,4.5,4,19.2,HH,2410,1
06008,송파구,20233,치킨전문점,7236,1554,3248,8,3.2,9.4,3,22.4,HH,2385,1
06008,송파구,20234,치킨전문점,6804,2060,2621,6,6.1,1.0,3,20.5,HH,1939,1
06008,송파구,20241,치킨전문점,7001,1607,2334,6,9.0,1.0,5,20.5,HH,2351,1
06008,송파구,20242,치킨전문점,8533,2353,2955,5,7.9,1.0,2,21.0,HH,2332,1
06008,송파구,20243,치킨전문점,6515,1952,3064,7,7.6,1.0,1,22.1,HH,2559,1
06008,송파구,20244,치킨전문점,6475,1548,2946,11,3.9,2.2,6,19.9,HH,2271,1
06008,송파구,20231,의류,7214,1834,2476,12,5.1,4.2,6,20.2,HH,1661,1
06008,송파구,20232,의류,7510,1926,3230,10,4.8,7.2,8,19.3,HH,1800,1
06008,송파구,20233,의류,8269,1840,3511,3,11.2,3.7,0,20.3,HH,2304,1
06008,송파구,20234,의류,6847,1659,3268,5,11.8,4.4,1,20.4,HH,2115,1
06008,송파구,20241,의류,8597,2063,2820,7,7.7,1.0,4,22.1,HH,2206,1
06008,송파구,20242,의류,7142,2191,2392,6,7.5,11.2,3,22.4,HH,2178,1
06008,송파구,20243,의류,8095,2217,3203,5,8.9,1.0,3,21.0,HH,2418,1
06008,송파구,20244,의류,8178,1819,3059,7,10.6,4.9,0,19.0,HH,2191,0
07000,종로구,20231,커피-음료,9237,3450,11245,3,5.1,4.8,6,25.1,HL,2495,1
07000,종로구,20232,커피-음료,8416,3753,10546,11,8.4,5.8,3,29.3,HL,2436,1
07000,종로구,20233,커피-음료,8881,4603,10141,5,10.0,6.0,2,25.0,HL,2976,1
07000,종로구,20234,커피-음료,9644,3567,11657,11,8.8,4.5,6,28.5,HL,2471,1
07000,종로구,20241,커피-음료,7547,3564,8910,7,6.9,6.2,3,26.4,HL,2857,0
07000,종로구,20242,커피-음료,7608,3333,8737,7,3.4,1.0,2,28.6,HL,2575,1
07000,종로구,20243,커피-음료,7942,3254,8427,4,8.8,4.6,4,27.7,HL,2631,1
07000,종로구,20244,커피-음료,9718,5205,9794,9,6.2,11.6,3,24.4,HL,2646,1
07000,종로구,20231,한식음식점,9438,4948,8791,6,10.9,1.6,4,26.4,HL,3473,1
07000,종로구,20232,한식음식점,9120,3734,10102,8,6.2,1.0,7,29.5,HL,3011,1
07000,종로구,20233,한식음식점,7685,3950,8420,6,10.2,1.0,4,28.6,HL,3226,1
07000,종로구,20234,한식음식점,7873,3517,9592,6,6.1,7.0,4,25.8,HL,3581,1
07000,종로구,20241,한식음식점,7932,4110,7638,4,12.9,3.8,2,26.3,HL,3560,1
07000,종로구,20242,한식음식점,8884,4464,9843,1,11.5,1.0,0,27.6,HL,3852,1
07000,종로구,20243,한식음식점,8086,3904,9363,7,7.4,1.6,5,27.6,HL,3272,1
07000,종로구,20244,한식음식점,9501,3571,11408,8,4.1,5.5,7,26.2,HL,3244,1
07000,종로구,20231,분식전문점,8110,2947,7568,3,7.1,1.0,1,28.1,HL,2167,1
07000,종로구,20232,분식전문점,7271,2895,6486,2,8.1,3.5,0,29.3,HL,2065,1
07000,종로구,20233,분식전문점,8374,3699,9457,7,6.9,6.2,6,26.2,HL,1893,1
07000,종로구,20234,분식전문점,9004,3681,8536,10,10.2,5.8,3,27.6,HL,1890,1
07000,종로구,20241,분식전문점,8150,3275,7386,7,2.5,3.9,5,28.1,HL,1549,1
07000,종로구,20242,분식전문점,9618,3848,8629,6,6.0,9.2,0,26.5,HL,2101,1
07000,종로구,20243,분식전문점,8347,4424,9741,7,8.5,3.3,4,24.9,HL,2292,1
07000,종로구,20244,분식전문점,8873,3870,10249,2,10.8,4.4,3,29.4,HL,1657,1
07000,종로구,20231,제과점,7885,4173,7424,2,11.3,7.5,2,26.3,HL,2363,1
07000,종로구,20232,제과점,9650,4044,9282,9,9.9,3.2,8,25.4,HL,2450,1
07000,종로구,20233,제과점,8899,4701,7862,2,13.3,4.8,2,24.4,HL,2640,1
07000,종로구,20234,제과점,8987,3769,8899,10,7.9,2.0,5,29.1,HL,2687,1
07000,종로구,20241,제과점,8487,4351,9711,5,8.7,4.0,6,25.0,HL,2290,1
07000,종로구,20242,제과점,7807,2840,7665,7,12.0,5.9,3,24.4,HL,2473,1
07000,종로구,20243,제과점,8075,3752,7615,7,6.0,5.3,2,26.2,HL,2628,1
07000,종로구,20244,제과점,8702,3888,8072,11,5.6,2.1,7,26.4,HL,2140,1
07000,종로구,20231,치킨전문점,8496,4010,9509,3,10.3,9.5,2,25.4,HL,2310,0
07000,종로구,20232,치킨전문점,8100,3715,8915,7,8.2,7.5,9,29.1,HL,1764,1
07000,종로구,20233,치킨전문점,8065,3716,8727,8,5.0,2.7,4,27.2,HL,2014,1
07000,종로구,20234,치킨전문점,7946,3622,8113,4,11.5,4.4,6,24.9,HL,2466,1
07000,종로구,20241,치킨전문점,7544,2848,7675,1,2.5,1.3,2,28.0,HL,2106,1
07000,종로구,20242,치킨전문점,7908,2841,9316,2,3.5,7.5,0,27.4,HL,2672,1
07000,종로구,20243,치킨전문점,7786,3651,9857,6,11.2,3.3,6,24.6,HL,2170,1
07000,종로구,20244,치킨전문점,9591,3961,11644,13,7.5,1.0,11,28.2,HL,1950,1
07000,종로구,20231,의류,7561,2760,8615,8,7.5,4.3,8,29.5,HL,1980,1
07000,종로구,20232,의류,8811,3179,9296,7,12.0,4.1,7,28.6,HL,2048,0
07000,종로구,20233,의류,7525,3392,6817,5,9.6,2.9,4,27.6,HL,2253,1
07000,종로구,20234,의류,7433,3588,9398,7,10.4,4.8,2,28.8,HL,2103,1
07000,종로구,20241,의류,7993,3381,9939,10,4.3,2.5,3,24.8,HL,2228,1
07000,종로구,20242,의류,7772,3932,7489,5,6.7,1.0,2,28.7,HL,2360,1
07000,종로구,20243,의류,8116,3073,7538,6,4.4,2.8,4,28.5,HL,2221,1
07000,종로구,20244,의류,7795,3280,7264,8,8.0,4.7,4,25.4,HL,2156,1
07001,종로구,20231,커피-음료,21020,7517,17357,6,7.8,7.7,0,14.5,HL,3447,1
07001,종로구,20232,커피-음료,23890,9440,17596,6,5.2,5.9,3,13.1,HL,3645,1
07001,종로구,20233,커피-음료,23017,9770,22119,6,1.0,6.5,1,14.3,HL,3107,1
07001,종로구,20234,커피-음료,21040,8241,19444,7,11.3,1.0,3,13.9,HL,3403,1
07001,종로구,20241,커피-음료,21157,6701,21923,4,4.6,1.5,0,13.8,HL,3123,1
07001,종로구,20242,커피-음료,22063,8786,22544,8,8.9,9.0,5,13.8,HL,3106,1
07001,종로구,20243,커피-음료,24474,8273,22159,9,7.9,1.3,4,14.1,HL,3711,1
07001,종로구,20244,커피-음료,24017,7539,21298,8,11.0,10.2,7,13.1,HL,3087,1
07001,종로구,20231,한식음식점,25567,10926,22430,9,6.4,1.0,5,11.9,HL,4163,1
07001,종로구,20232,한식음식점,24851,7475,26640,2,9.1,3.5,3,13.4,HL,4018,1
07001,종로구,20233,한식음식점,25703,8255,21515,6,2.5,6.4,6,14.3,HL,3912,1
07001,종로구,20234,한식음식점,19854,8207,21201,3,8.2,5.2,0,12.4,HL,4462,1
07001,종로구,20241,한식음식점,25897,10048,20101,7,1.8,8.6,5,13.0,HL,4020,1
07001,종로구,20242,한식음식점,21659,6773,17783,4,10.0,1.0,1,12.6,HL,4376,1
07001,종로구,20243,한식음식점,20250,8460,21580,8,13.9,1.4,4,12.3,HL,4707,1
07001,종로구,20244,한식음식점,22237,7959,21944,8,9.4,2.8,5,13.7,HL,4365,1
07001,종로구,20231,분식전문점,21488,7826,17946,9,6.2,4.5,3,14.1,HL,2173,1
07001,종로구,20232,분식전문점,19981,6253,17339,3,2.3,9.3,1,14.1,HL,2208,1
07001,종로구,20233,분식전문점,25169,9257,23618,9,3.3,1.0,3,14.2,HL,2096,1
07001,종로구,20234,분식전문점,26428,10186,27496,7,6.4,1.5,4,11.9,HL,2687,1
07001,종로구,20241,분식전문점,24666,9083,22715,7,10.0,1.0,4,13.4,HL,2459,1
07001,종로구,20242,분식전문점,26054,9080,26654,9,7.5,10.0,2,13.6,HL,2883,1
07001,종로구,20243,분식전문점,20684,7745,22395,2,5.2,9.0,0,12.4,HL,2414,1
07001,종로구,20244,분식전문점,22277,6700,17740,13,5.9,6.0,6,12.2,HL,2400,1
07001,종로구,20231,제과점,21513,8554,22867,11,9.4,5.0,4,14.0,HL,2664,1
07001,종로구,20232,제과점,22321,6934,21079,6,9.8,6.8,3,12.6,HL,2894,1
07001,종로구,20233,제과점,20455,7298,20520,1,8.8,5.7,1,12.1,HL,3046,1
07001,종로구,20234,제과점,22438,9416,21610,11,6.8,2.0,8,14.3,HL,2954,1
07001,종로구,20241,제과점,22139,7146,23430,8,8.5,4.9,4,13.0,HL,3011,1
07001,종로구,20242,제과점,25797,10653,28063,6,2.6,6.9,2,12.6,HL,3352,1
07001,종로구,20243,제과점,22725,7116,21123,8,7.2,5.1,9,13.7,HL,3312,1
07001,종로구,20244,제과점,26284,8926,21894,9,9.2,6.6,9,14.5,HL,3042,1
07001,종로구,20231,치킨전문점,23458,9267,17798,9,5.5,3.9,3,13.6,HL,2622,1
07001,종로구,20232,치킨전문점,23788,8086,25934,6,8.9,2.4,3,14.1,HL,2884,1
07001,종로구,20233,치킨전문점,26275,10325,28032,7,5.2,3.5,5,14.2,HL,2870,1
07001,종로구,20234,치킨전문점,21281,9178,16243,4,7.2,2.5,3,13.5,HL,3118,1
07001,종로구,20241,치킨전문점,23268,7114,23646,8,10.1,3.8,4,13.8,HL,2753,1
07001,종로구,20242,치킨전문점,22207,8954,16418,6,8.4,3.5,4,13.9,HL,2669,1
07001,종로구,20243,치킨전문점,23487,8219,20050,4,6.1,4.1,3,12.6,HL,2998,1
07001,종로구,20244,치킨전문점,20184,7510,20225,11,7.9,3.9,7,12.2,HL,2682,1
07001,종로구,20231,의류,20690,6322,17540,5,5.5,2.7,6,14.2,HL,2700,1
07001,종로구,20232,의류,25052,7345,22045,5,5.5,1.0,4,12.2,HL,2404,1
07001,종로구,20233,의류,25902,9874,22687,6,5.7,4.3,4,12.4,HL,2712,1
07001,종로구,20234,의류,20619,7845,16166,6,3.2,4.0,2,12.1,HL,2437,1
07001,종로구,20241,의류,22800,9634,23731,9,8.5,1.0,7,14.2,HL,2739,1
07001,종로구,20242,의류,21962,6874,21481,10,8.3,2.5,4,13.5,HL,2727,1
07001,종로구,20243,의류,21656,8575,20452,8,6.3,2.9,3,13.7,HL,2601,1
07001,종로구,20244,의류,26320,9092,22355,15,8.9,9.0,7,12.4,HL,2836,1
07002,종로구,20231,커피-음료,6714,5223,7603,4,7.8,1.2,2,14.1,HL,2494,1
07002,종로구,20232,커피-음료,8606,5545,8018,6,2.9,1.0,4,16.0,HL,2344,1
07002,종로구,20233,커피-음료,7202,4271,7842,9,6.3,3.2,7,13.9,HL,2390,1
07002,종로구,20234,커피-음료,7248,5673,8030,6,3.9,1.0,3,16.0,HL,2927,1
07002,종로구,20241,커피-음료,8865,5128,8555,5,9.4,4.7,1,15.3,HL,3243,1
07002,종로구,20242,커피-음료,7943,5338,8432,3,7.6,5.7,2,16.1,HL,3020,1
07002,종로구,20243,커피-음료,8450,4944,7419,7,6.3,4.8,5,16.6,HL,2976,1
07002,종로구,20244,커피-음료,7282,4887,7681,4,4.5,2.3,2,13.8,HL,2803,1
07002,종로구,20231,한식음식점,6594,4546,5504,10,9.5,3.2,5,14.0,HL,3377,1
07002,종로구,20232,한식음식점,7853,6662,7187,6,8.8,8.2,2,14.0,HL,3550,1
07002,종로구,20233,한식음식점,8127,4628,8192,6,9.1,4.3,4,16.3,HL,3261,0
07002,종로구,20234,한식음식점,7820,5824,7777,11,3.3,4.8,5,16.1,HL,3399,1
07002,종로구,20241,한식음식점,8893,6509,9467,2,6.4,3.5,0,15.6,HL,3801,1
07002,종로구,20242,한식음식점,7416,5182,6861,2,6.7,1.0,1,14.1,HL,3953,1
07002,종로구,20243,한식음식점,8395,6271,9263,4,3.0,4.1,3,15.3,HL,3804,1
07002,종로구,20244,한식음식점,6624,5244,6355,9,10.8,5.4,8,14.4,HL,3400,1
07002,종로구,20231,분식전문점,8715,4960,8827,6,5.1,7.8,4,16.0,HL,2225,0
07002,종로구,20232,분식전문점,6898,4860,6538,7,6.6,4.8,2,14.8,HL,2177,1
07002,종로구,20233,분식전문점,8838,6306,10177,2,11.3,3.6,2,14.1,HL,2180,1
07002,종로구,20234,분식전문점,7257,6022,7749,7,9.6,6.4,2,13.9,HL,2386,1
07002,종로구,20241,분식전문점,6639,5493,5146,4,5.6,6.7,3,13.8,HL,2305,1
07002,종로구,20242,분식전문점,6867,4209,6754,8,7.6,1.5,4,14.9,HL,2213,1
07002,종로구,20243,분식전문점,8784,6372,9275,9,8.9,4.1,7,15.2,HL,2280,1
07002,종로구,20244,분식전문점,7515,4815,8557,5,8.2,3.9,4,15.2,HL,1875,1
07002,종로구,20231,제과점,8385,6935,9079,2,3.8,1.4,1,14.2,HL,2447,1
07002,종로구,20232,제과점,8708,5479,7780,10,5.9,5.1,10,16.0,HL,2609,1
07002,종로구,20233,제과점,8722,6075,8658,3,8.3,5.5,4,14.8,HL,2283,1
07002,종로구,20234,제과점,6593,3859,7089,7,10.4,5.2,5,16.4,HL,2775,1
07002,종로구,20241,제과점,7274,4225,8100,10,2.0,11.3,6,15.1,HL,2477,0
07002,종로구,20242,제과점,7258,5721,7344,5,11.2,8.8,2,14.8,HL,2632,1
07002,종로구,20243,제과점,6791,5416,6525,8,9.1,6.7,8,14.0,HL,2735,1
07002,종로구,20244,제과점,6901,5262,7441,4,7.4,1.9,3,15.7,HL,2473,1
07002,종로구,20231,치킨전문점,7488,4855,7925,8,5.3,2.2,5,15.2,HL,2577,1
07002,종로구,20232,치킨전문점,6854,4880,5763,6,12.3,2.8,4,15.4,HL,2011,1
07002,종로구,20233,치킨전문점,6953,4035,6991,7,11.3,7.0,4,16.5,HL,2180,1
07002,종로구,20234,치킨전문점,7523,4377,8468,7,4.0,2.3,4,14.6,HL,2402,1
07002,종로구,20241,치킨전문점,8655,7207,7872,7,2.7,5.2,7,15.4,HL,2216,1
07002,종로구,20242,치킨전문점,7038,5964,8119,6,11.4,6.1,4,14.7,HL,2344,1
07002,종로구,20243,치킨전문점,7690,5676,7099,2,8.5,1.0,2,16.8,HL,2390,1
07002,종로구,20244,치킨전문점,6869,5344,6274,4,8.5,6.3,2,15.6,HL,2924,1
07002,종로구,20231,의류,7040,5398,6056,8,7.0,4.5,7,16.8,HL,2017,1
07002,종로구,20232,의류,7190,5891,7149,6,2.2,8.1,5,14.5,HL,2073,1
07002,종로구,20233,의류,6663,4092,6155,3,8.2,2.0,1,15.3,HL,2175,1
07002,종로구,20234,의류,6985,3996,7695,6,4.1,2.6,3,16.5,HL,2133,1
07002,종로구,20241,의류,8493,5472,7542,5,10.8,4.7,5,16.0,HL,2059,1
07002,종로구,20242,의류,8570,4852,9099,7,2.0,2.7,5,13.9,HL,1728,1
07002,종로구,20243,의류,8716,5774,9613,6,7.5,2.5,7,15.6,HL,2238,1
07002,종로구,20244,의류,8369,5571,8278,4,7.7,8.7,4,15.7,HL,2483,1
07003,종로구,20231,커피-음료,10541,7733,11538,4,8.7,8.1,4,17.9,LH,2666,0
07003,종로구,20232,커피-음료,9750,6862,10402,7,11.3,10.5,9,15.3,LH,2913,0
07003,종로구,20233,커피-음료,9846,9042,11843,8,6.6,5.6,5,17.9,LH,2878,1
07003,종로구,20234,커피-음료,10614,9342,10207,7,11.1,5.0,4,15.6,LH,2962,1
07003,종로구,20241,커피-음료,10773,11360,13729,7,8.7,9.2,2,17.8,LH,3086,0
07003,종로구,20242,커피-음료,10448,8045,12845,4,11.0,6.1,2,18.4,LH,3140,1
07003,종로구,20243,커피-음료,9181,7030,8833,5,4.8,5.4,2,15.9,LH,2891,0
07003,종로구,20244,커피-음료,8893,7998,10102,4,2.2,5.8,7,18.3,LH,2669,0
07003,종로구,20231,한식음식점,8799,7301,9351,7,9.6,6.5,3,17.8,LH,3531,0
07003,종로구,20232,한식음식점,10372,8688,13156,6,8.4,15.7,4,18.2,LH,3702,0
07003,종로구,20233,한식음식점,9541,7907,9490,5,12.3,5.9,4,15.4,LH,3637,1
07003,종로구,20234,한식음식점,9972,8053,11227,7,5.4,8.5,4,17.0,LH,3771,0
07003,종로구,20241,한식음식점,10603,8157,11918,3,8.8,3.6,1,15.4,LH,4089,1
07003,종로구,20242,한식음식점,9699,9944,8726,7,5.9,16.2,3,16.5,LH,4010,1
07003,종로구,20243,한식음식점,9372,8226,11206,7,4.9,5.7,4,18.2,LH,3613,1
07003,종로구,20244,한식음식점,9448,8435,10877,4,5.4,4.3,2,16.2,LH,3724,1
07003,종로구,20231,분식전문점,9448,7650,11266,5,9.7,11.6,4,17.3,LH,2051,0
07003,종로구,20232,분식전문점,8500,7237,10682,1,8.1,6.2,0,18.3,LH,1802,0
07003,종로구,20233,분식전문점,8474,8363,11164,2,7.0,4.8,1,18.6,LH,2119,1
07003,종로구,20234,분식전문점,8858,8559,7954,7,7.7,7.0,5,18.4,LH,2088,0
07003,종로구,20241,분식전문점,9028,6615,11839,6,10.1,3.7,3,16.4,LH,1706,0
07003,종로구,20242,분식전문점,11063,11182,11146,6,7.7,7.9,3,17.3,LH,2391,0
07003,종로구,20243,분식전문점,8757,8606,10118,9,13.3,8.1,5,18.5,LH,1827,1
07003,종로구,20244,분식전문점,9696,8391,10467,3,7.0,5.0,3,15.7,LH,2196,1
07003,종로구,20231,제과점,8832,9104,8474,5,10.0,11.4,1,16.2,LH,2674,0
07003,종로구,20232,제과점,8382,7319,9636,8,9.7,6.9,3,16.4,LH,2502,0
07003,종로구,20233,제과점,10537,7973,13750,9,11.1,11.8,10,17.2,LH,2470,1
07003,종로구,20234,제과점,10861,10637,13631,8,10.8,6.4,5,17.8,LH,2643,1
07003,종로구,20241,제과점,10434,8801,13181,5,10.5,4.0,1,15.6,LH,3087,1
07003,종로구,20242,제과점,9853,9891,12678,6,4.8,6.7,1,17.3,LH,2860,1
07003,종로구,20243,제과점,8196,6888,9489,6,6.6,1.0,6,16.4,LH,2477,1
07003,종로구,20244,제과점,10039,8476,11670,8,11.5,4.9,3,17.3,LH,2539,0
07003,종로구,20231,치킨전문점,8849,9275,11250,8,8.5,3.8,6,18.3,LH,2236,0
07003,종로구,20232,치킨전문점,9593,9595,8668,8,11.3,8.0,6,18.4,LH,2553,0
07003,종로구,20233,치킨전문점,9799,8766,9856,5,5.6,6.3,3,15.9,LH,2392,0
07003,종로구,20234,치킨전문점,9672,8431,9709,7,9.6,1.0,1,15.4,LH,1975,1
07003,종로구,20241,치킨전문점,8473,8191,9038,9,10.6,7.7,4,17.5,LH,2276,0
07003,종로구,20242,치킨전문점,10650,8750,12331,4,13.9,10.9,0,17.0,LH,2704,1
07003,종로구,20243,치킨전문점,10676,7960,13933,6,7.2,6.2,2,18.2,LH,2864,1
07003,종로구,20244,치킨전문점,9150,8204,8515,4,7.2,9.4,4,16.7,LH,2412,1
07003,종로구,20231,의류,9819,8602,11910,9,5.1,7.7,4,18.0,LH,2115,1
07003,종로구,20232,의류,10957,10152,11106,4,5.2,13.4,2,18.0,LH,2196,0
07003,종로구,20233,의류,10810,10235,9967,10,9.2,5.1,7,17.2,LH,2240,1
07003,종로구,20234,의류,9659,8770,11909,11,11.3,5.3,6,18.4,LH,2065,1
07003,종로구,20241,의류,8932,8382,9851,6,4.2,11.8,3,17.9,LH,2102,1
07003,종로구,20242,의류,9637,8425,11990,6,9.8,4.2,2,17.8,LH,2207,1
07003,종로구,20243,의류,8920,7261,9233,5,6.3,5.4,3,16.8,LH,2252,0
07003,종로구,20244,의류,10348,10802,13802,5,4.2,5.9,2,17.0,LH,2513,1
07004,종로구,20231,커피-음료,5377,5924,3967,7,6.2,4.9,3,12.7,LL,3043,1
07004,종로구,20232,커피-음료,5033,6855,2664,8,10.6,6.0,7,13.0,LL,2452,0
07004,종로구,20233,커피-음료,5190,6230,2732,1,9.1,3.7,0,11.1,LL,2923,1
07004,종로구,20234,커피-음료,5529,6044,4120,4,9.1,5.1,2,11.0,LL,2839,1
07004,종로구,20241,커피-음료,5893,8586,3270,2,12.6,5.4,2,11.0,LL,3036,1
07004,종로구,20242,커피-음료,5930,7335,3250,8,12.0,6.6,5,11.1,LL,2840,1
07004,종로구,20243,커피-음료,6127,6885,3930,7,7.2,14.9,8,11.4,LL,2840,0
07004,종로구,20244,커피-음료,4861,5435,2645,10,9.2,7.5,7,11.6,LL,3080,1
07004,종로구,20231,한식음식점,6057,6725,3601,6,8.9,8.5,4,12.9,LL,3341,1
07004,종로구,20232,한식음식점,6132,7684,3504,3,7.8,5.4,2,12.2,LL,3738,1
07004,종로구,20233,한식음식점,5314,6362,3814,2,13.8,7.5,1,11.5,LL,3491,1
07004,종로구,20234,한식음식점,4728,6642,2550,6,9.2,12.0,4,10.8,LL,3076,1
07004,종로구,20241,한식음식점,5899,8627,3331,7,3.7,8.4,0,11.4,LL,3913,1
07004,종로구,20242,한식음식점,4835,5571,2672,8,12.3,5.6,3,12.6,LL,3736,1
07004,종로구,20243,한식음식점,4885,6229,3596,7,7.8,10.6,2,11.9,LL,3986,1
07004,종로구,20244,한식음식점,6199,7026,3432,5,7.5,2.7,3,11.2,LL,3866,1
07004,종로구,20231,분식전문점,5848,6248,3602,5,10.0,10.7,4,12.3,LL,2000,1
07004,종로구,20232,분식전문점,4817,5324,2497,10,7.5,8.6,9,11.9,LL,1518,0
07004,종로구,20233,분식전문점,5649,8146,3432,5,6.9,4.5,3,12.2,LL,1804,0
07004,종로구,20234,분식전문점,5849,7921,4023,5,11.1,10.1,6,12.3,LL,1682,1
07004,종로구,20241,분식전문점,5324,7000,3876,11,9.2,5.9,5,12.2,LL,2027,1
07004,종로구,20242,분식전문점,4655,6512,2644,10,9.7,9.3,8,11.8,LL,1845,0
07004,종로구,20243,분식전문점,5542,5426,2822,4,9.6,7.0,1,10.8,LL,2428,1
07004,종로구,20244,분식전문점,5600,7195,3821,6,4.4,7.0,6,11.5,LL,2221,0
07004,종로구,20231,제과점,4643,4540,3084,5,6.6,11.4,4,11.0,LL,2341,1
07004,종로구,20232,제과점,4955,5197,2817,12,9.5,7.4,12,11.9,LL,2210,1
07004,종로구,20233,제과점,5283,5784,3723,3,8.9,9.1,2,13.0,LL,2368,1
07004,종로구,20234,제과점,5924,7023,2985,7,5.8,11.4,5,11.9,LL,2432,1
07004,종로구,20241,제과점,4608,6141,3158,6,8.7,12.0,6,11.1,LL,2784,0
07004,종로구,20242,제과점,4675,4960,3144,5,12.7,11.7,2,11.9,LL,2562,1
07004,종로구,20243,제과점,4806,5389,3416,8,6.7,6.1,2,11.7,LL,2910,1
07004,종로구,20244,제과점,6107,8285,4433,8,8.8,4.9,4,10.8,LL,2762,0
07004,종로구,20231,치킨전문점,5672,5876,3083,3,12.1,9.1,1,12.1,LL,2458,0
07004,종로구,20232,치킨전문점,5323,6201,3746,7,8.0,12.8,4,11.8,LL,2137,0
07004,종로구,20233,치킨전문점,4879,5099,2580,7,6.2,9.1,5,10.9,LL,1793,0
07004,종로구,20234,치킨전문점,4959,6678,2768,1,5.1,6.5,2,12.4,LL,2005,1
07004,종로구,20241,치킨전문점,5553,7407,3164,6,8.7,7.7,2,12.6,LL,1992,0
07004,종로구,20242,치킨전문점,4726,6142,3391,5,10.4,7.3,2,11.0,LL,2305,1
07004,종로구,20243,치킨전문점,5370,7763,2945,7,8.2,7.7,8,12.7,LL,2205,1
07004,종로구,20244,치킨전문점,5506,5759,3637,2,15.5,7.6,0,11.7,LL,2537,1
07004,종로구,20231,의류,5838,7778,3038,11,9.5,3.4,9,12.0,LL,1896,1
07004,종로구,20232,의류,4865,4793,3430,4,4.4,12.8,4,11.3,LL,2353,0
07004,종로구,20233,의류,4757,5479,3037,4,9.5,7.4,5,12.1,LL,2005,1
07004,종로구,20234,의류,5556,7398,3716,3,9.5,8.7,2,10.8,LL,2061,1
